mes,entrada_agua_hm3,temperatura_c
0,35.054295374300004,20.30047849277771
1,39.31363986236176,23.58087743082124
2,38.798429561048835,27.915766639459324
3,31.562923587270312,29.07877039458127
4,33.345783696989386,27.08351323718793
5,33.84559443303088,23.646987344024915
6,29.45574773367515,19.46783280716952
7,32.94003516087153,16.572397559269888
8,34.617916596572265,12.798537697085717
9,36.13092935129498,12.080084137086487
10,34.21939030563179,13.72958715829347
11,30.60576335287925,15.544548141888532
12,41.67778455125767,20.36357203158722
13,40.130704125363856,25.617546193255173
14,45.078228600366565,26.69551548427218
15,44.84778784808154,27.52091935635448
16,40.98132010680281,27.47827162336768
17,46.0819421680351,23.669990107946468
18,41.4662956115985,19.23883586609111
19,43.278736507841714,16.320449291332903
20,46.5120285665662,14.12393423836224
21,44.38366434396889,11.896635090447267
22,41.825980982385865,14.296507964886407
23,42.934380666848334,16.12573614656313
24,43.63192942829459,19.12582820061517
25,35.41984934587117,24.65130232587661
26,37.159581548137176,25.095649823675817
27,33.0984974525527,28.19629518547808
28,37.639347576723054,26.47741425445058
29,34.813528234860605,23.62712557442758
30,38.514160061163615,19.550011901677856
31,33.67805821436346,14.032250508592064
32,37.951621168396485,12.941261555759445
33,36.24500234065779,11.602528122297691
34,37.06483293426142,12.203443074815375
35,37.545907333160095,14.267190286645874
36,44.97882061990237,22.097664759522083
37,40.29667898242923,24.726982185995418
38,37.438598245791745,26.855719129956807
39,42.395019699188275,28.911270817541748
40,44.76263504654325,27.44748183333042
41,39.54826454477523,23.61378943321082
42,45.752058914009325,21.76117752894742
43,40.19363351888303,15.79179201908964
44,43.16845964006488,13.833083258853868
45,42.82613634409026,12.27579917209106
46,42.97066219321818,12.49134989447291
47,46.65820127338711,15.159937642852269
48,38.421476102842085,17.844920124289306
49,39.01256010969894,24.209281213158537
50,40.33697842957349,27.620347677618017
51,42.36083828150852,26.333405491087127
52,39.22578487005561,26.97705007845343
53,45.4133792561917,24.362879003399
54,41.76120885056379,19.802369058005574
55,41.516647947469636,14.752934885272522
56,40.380927528511556,13.956558171255
57,44.29009748777237,10.716263868971172
58,45.586909362374065,14.797178616608036
59,34.672509967365265,14.77611077275416
60,49.182229456636904,20.276526802053755
61,44.6005637760807,23.435919998518315
62,48.82930083135842,25.669002795196675
63,48.203930037202745,29.98004260896881
64,48.528352737329094,25.513513832939974
65,47.362641544178196,23.645830702468423
66,46.3852202803855,21.40742063128885
67,49.93145228875534,15.985884061888948
68,45.00504772519031,13.564159478946616
69,51.77133485976371,12.955444148667333
70,49.752171920698586,14.48539065996939
71,44.02990308872461,17.949132608012658
72,32.512282686458775,19.329253514642676
73,41.74618491268053,23.261987040448904
74,36.802724536830894,26.582887655033318
75,34.13238955536603,28.77696859480705
76,39.7536780788611,28.11493810740864
77,37.439548215977,23.37915430745423
78,38.50111125580118,22.08656564231685
79,37.17038905792177,14.992522296210083
80,37.41753536103976,11.812615251273138
81,38.87012617340015,11.453636159448816
82,39.512180483225784,13.576700974415846
83,31.67615008775288,15.504212597945768
84,34.342988075578006,21.436608825440345
85,36.60307929907849,23.58028674475639
86,37.53855165388385,28.347794151850632
87,33.61690884074058,30.405744089145504
88,34.358067833730075,28.66858932402529
89,32.34624154291149,25.319763394945035
90,29.699593441909812,19.928759948727357
91,32.986578273474294,16.867381533755815
92,36.04870121473934,14.21024164419247
93,34.31928643886408,12.322648256617578
94,37.75700901664348,13.518581916837013
95,32.89304490614402,17.10687821926269
96,39.51876527218554,19.770640150274104
97,37.688486146475405,23.710266098042453
98,39.36912519723307,26.6899823170524
99,36.093186514886504,27.745708269568595
100,37.81020349147842,27.34192430407188
101,38.01295718125829,23.85374534287875
102,38.85345696724025,19.966638550026616
103,43.64380183870913,15.222871698731456
104,34.69600713460568,13.115996806996089
105,40.64121577675739,11.439567778324804
106,36.29654562700893,14.417246463606109
107,38.50994165951158,13.906478574576346
108,41.78184744591209,19.93676002807185
109,42.50961226031641,23.95938660925631
110,46.849149338850985,27.035417050856665
111,41.72910498622064,27.88499255543103
112,47.51106307543443,27.57065450390788
113,39.480146445184964,24.57075360107944
114,42.74887652403999,19.25020585267612
115,41.443501639213906,16.30885172899236
116,39.319432065149556,12.58502101109727
117,43.549885520275964,12.65788400493534
118,40.722240884533704,12.794585760089728
119,44.814438055872714,15.139785912363378
