mes,entrada_agua_hm3,temperatura_c
0,11.47231484977091,20.30047849277771
1,12.866282136772938,23.58087743082124
2,12.697667856343253,27.915766639459324
3,10.329684083106645,29.07877039458127
4,10.913165573560162,27.08351323718793
5,11.076739996264651,23.646987344024915
6,9.640062894657321,19.46783280716952
7,10.780375143557956,16.572397559269888
8,11.329499977060012,12.798537697085717
9,11.824667787696537,12.080084137086487
10,11.199073190934039,13.72958715829347
11,10.01643164276048,15.544548141888532
12,13.640002216775237,20.36357203158722
13,13.133684986482715,25.617546193255173
14,14.75287481466542,26.69551548427218
15,14.67745784119032,27.52091935635448
16,13.41206839859001,27.47827162336768
17,15.08136289135694,23.669990107946468
18,13.57078765470496,19.23883586609111
19,14.163950129839105,16.320449291332903
20,15.222118439967119,14.12393423836224
21,14.525562876208,11.896635090447267
22,13.688502866962645,14.296507964886407
23,14.051251854604907,16.12573614656313
24,14.279540540169137,19.12582820061517
25,11.591950695012383,24.65130232587661
26,12.161317597572165,25.095649823675817
27,10.832235529926336,28.19629518547808
28,12.31833193420027,26.47741425445058
29,11.393518331408924,23.62712557442758
30,12.604634201835363,19.550011901677856
31,11.021909961064404,14.032250508592064
32,12.420530564202483,12.941261555759445
33,11.862000766033457,11.602528122297691
34,12.130308960303735,12.203443074815375
35,12.287751490852393,14.267190286645874
36,14.720341293786229,22.097664759522083
37,13.1880040306132,24.726982185995418
38,12.252632153168205,26.855719129956807
39,13.874733719734342,28.911270817541748
40,14.649589651595972,27.44748183333042
41,12.94306839647189,23.61378943321082
42,14.97340109913032,21.76117752894742
43,13.154280060725354,15.79179201908964
44,14.127859518566687,13.833083258853868
45,14.015826439884082,12.27579917209106
46,14.063125808689584,12.49134989447291
47,15.269956780381234,15.159937642852269
48,12.574301270021044,17.844920124289306
49,12.767746944992378,24.209281213158537
50,13.201192940587687,27.620347677618017
51,13.863547073948242,26.333405491087127
52,12.837529593836381,26.97705007845343
53,14.862560483844556,24.362879003399
54,13.667304714729966,19.802369058005574
55,13.587266600990063,14.752934885272522
56,13.215576282058326,13.956558171255
57,14.49494099599823,10.716263868971172
58,14.919352154958784,14.797178616608036
59,11.34736689841045,14.77611077275416
60,16.09600236762662,20.276526802053755
61,14.596548144899137,23.435919998518315
62,15.980498453899116,25.669002795196675
63,15.775831648539079,29.98004260896881
64,15.882006350398612,25.513513832939974
65,15.500500869003773,23.645830702468423
66,15.18061754630798,21.40742063128885
67,16.34120256722902,15.985884061888948
68,14.72892471006228,13.564159478946616
69,16.943345954104487,12.955444148667333
70,16.282528992228624,14.48539065996939
71,14.409786465400778,17.949132608012658
72,10.640383424659234,19.329253514642676
73,13.662387789604537,23.261987040448904
74,12.044528030235563,26.582887655033318
75,11.170600218119791,28.77696859480705
76,13.010294643990903,28.11493810740864
77,12.25294305250156,23.37915430745423
78,12.600363683716747,22.08656564231685
79,12.164854600774396,14.992522296210083
80,12.245738845431195,11.812615251273138
81,12.721132202203684,11.453636159448816
82,12.931259067237526,13.576700974415846
83,10.366740028719123,15.504212597945768
84,11.239523370189163,21.436608825440345
85,11.979189588789321,23.58028674475639
86,12.285344177634713,28.347794151850632
87,11.001897438787825,30.405744089145504
88,11.244458563766205,28.66858932402529
89,10.586042686771032,25.319763394945035
90,9.719866944625029,19.928759948727357
91,10.795607434955222,16.867381533755815
92,11.797756761187419,14.21024164419247
93,11.231766470900972,12.322648256617578
94,12.356839314537865,13.518581916837013
95,10.764996514738042,17.10687821926269
96,12.933414089078903,19.770640150274104
97,12.334413647937405,23.710266098042453
98,12.884440973639911,26.6899823170524
99,11.812315586690127,27.745708269568595
100,12.374248415392936,27.34192430407188
101,12.440604168411802,23.85374534287875
102,12.71567682564226,19.966638550026616
103,14.283426056304805,15.222871698731456
104,11.355056880416402,13.115996806996089
105,13.300761526938782,11.439567778324804
106,11.878869477930195,14.417246463606109
107,12.60325363402197,13.906478574576346
108,13.674059164116683,19.93676002807185
109,13.912236739739914,23.95938660925631
110,15.332448874533048,27.035417050856665
111,13.65679799549039,27.88499255543103
112,15.549075188323993,27.57065450390788
113,12.920775200242351,24.57075360107944
114,13.990541407867633,19.25020585267612
115,13.563327809197277,16.30885172899236
116,12.868177766776217,12.58502101109727
117,14.252689806635768,12.65788400493534
118,13.327278834938301,12.794585760089728
119,14.666543363740159,15.139785912363378
