mes,entrada_agua_hm3,temperatura_c
0,82.12138550695505,20.30047849277771
1,90.4779624293535,23.58087743082124
2,60.823467036985974,27.915766639459324
3,24.760789769242614,29.07877039458127
4,16.045456161341686,27.08351323718793
5,10.201726656847882,23.646987344024915
6,6.722487769459679,19.46783280716952
7,10.502245090321967,16.572397559269888
8,22.040446437665548,12.798537697085717
9,44.99863204895218,12.080084137086487
10,63.259206624095235,13.72958715829347
11,64.33561616031815,15.544548141888532
12,96.26385931563503,20.36357203158722
13,80.23938649060395,25.617546193255173
14,70.20637780203275,26.69551548427218
15,41.273191445713,27.52091935635448
16,20.900909257667486,27.47827162336768
17,15.643800692763753,23.669990107946468
18,11.46778062854692,19.23883586609111
19,15.726180073353852,16.320449291332903
20,33.36818719734792,14.12393423836224
21,57.258468686942216,11.896635090447267
22,78.49526811104558,14.296507964886407
23,103.7728859764378,16.12573614656313
24,119.75752296275202,19.12582820061517
25,75.35862864193946,24.65130232587661
26,56.80143294609462,25.095649823675817
27,27.290252658408598,28.19629518547808
28,19.926062155227463,26.47741425445058
29,10.804892915704736,23.62712557442758
30,10.774927141101243,19.550011901677856
31,11.045865045078651,14.032250508592064
32,25.893479354002782,12.941261555759445
33,45.48246848036769,11.602528122297691
34,73.39707316627285,12.203443074815375
35,96.22574553522047,14.267190286645874
36,112.8540561580965,22.097664759522083
37,82.86656874624737,24.726982185995418
38,51.425141587507746,26.855719129956807
39,38.22204539911127,28.911270817541748
40,24.580382651520278,27.44748183333042
41,12.322265416599771,23.61378943321082
42,13.507026517380345,21.76117752894742
43,14.244458046837687,15.79179201908964
44,30.164007763331014,13.833083258853868
45,54.87060876599822,12.27579917209106
46,84.21505033266894,12.49134989447291
47,123.20804671768195,15.159937642852269
48,80.64283662552238,17.844920124289306
49,74.58135550019828,24.209281213158537
50,56.90483652655264,27.620347677618017
51,36.949110517896266,26.333405491087127
52,19.060328458940152,26.97705007845343
53,15.08866579366716,24.362879003399
54,11.432894963397755,19.802369058005574
55,14.555903801048801,14.752934885272522
56,26.28011206018602,13.956558171255
57,56.31113877688734,10.716263868971172
58,90.48378209370394,14.797178616608036
59,64.47171441118584,14.77611077275416
60,107.2128137346793,20.276526802053755
61,77.99710585786706,23.435919998518315
62,68.91439106774689,25.669002795196675
63,40.288649344952354,29.98004260896881
64,24.378737515295906,25.513513832939974
65,14.28775858393449,23.645830702468423
66,12.506623262063323,21.40742063128885
67,18.193807234048997,15.985884061888948
68,28.508475791136433,13.564159478946616
69,64.26512241667027,12.955444148667333
70,89.26279580867497,14.48539065996939
71,84.20716139941383,17.949132608012658
72,57.1063850892032,19.329253514642676
73,87.40842021881527,23.261987040448904
74,48.262154047056804,26.582887655033318
75,24.598299114266393,28.77696859480705
76,19.50069145507083,28.11493810740864
77,10.768567793929968,23.37915430745423
78,9.832217965864773,22.08656564231685
79,11.878647411774496,14.992522296210083
80,22.770015268348516,11.812615251273138
81,44.93863846967754,11.453636159448816
82,70.87525114796489,13.576700974415846
83,53.7425987627945,15.504212597945768
84,81.25287612272226,21.436608825440345
85,81.85619678637369,23.58028674475639
86,58.73954195325812,28.347794151850632
87,28.582369581611363,30.405744089145504
88,17.2954401716974,28.66858932402529
89,9.620173845270038,25.319763394945035
90,6.983397128522671,19.928759948727357
91,10.706380161968095,16.867381533755815
92,24.01632634165243,14.21024164419247
93,42.048588872222005,12.322648256617578
94,77.36249667973193,13.518581916837013
95,77.27197365339964,17.10687821926269
96,103.64202720471359,19.770640150274104
97,85.8982955556151,23.710266098042453
98,63.90019138353681,26.6899823170524
99,32.67086740739988,27.745708269568595
100,20.57796242228416,27.34192430407188
101,12.852117163794993,23.85374534287875
102,11.223028178797376,19.966638550026616
103,16.88110515159573,15.222871698731456
104,23.04336154225105,13.115996806996089
105,56.18523287071412,11.439567778324804
106,72.23971681630543,14.417246463606109
107,102.38240766232532,13.906478574576346
108,103.63667671295646,19.93676002807185
109,95.83987171371461,23.95938660925631
110,78.6530743007797,27.035417050856665
111,38.668064730391144,27.88499255543103
112,27.766255721785726,27.57065450390788
113,12.791367198839385,24.57075360107944
114,12.533253408846855,19.25020585267612
115,15.318629390889216,16.30885172899236
116,26.863750796583282,12.58502101109727
117,58.588558327522044,12.65788400493534
118,80.0841558987374,12.794585760089728
119,119.94624110679551,15.139785912363378
