mes,entrada_agua_hm3,temperatura_c
0,191.83611612059323,20.30047849277771
1,234.42956100121077,23.58087743082124
2,229.27745798808147,27.915766639459324
3,156.9223982502963,29.07877039458127
4,174.750999347487,27.08351323718793
5,179.74910670790197,23.646987344024915
6,135.85063971434468,19.46783280716952
7,170.69351398630846,16.572397559269888
8,187.4723283433158,12.798537697085717
9,202.6024558905429,12.080084137086487
10,183.4870654339111,13.72958715829347
11,147.3507959063857,15.544548141888532
12,227.99026390985176,20.36357203158722
13,212.5194596509135,25.617546193255173
14,261.9947044009405,26.69551548427218
15,259.6902968780903,27.52091935635448
16,221.02561946530304,27.47827162336768
17,272.031840077626,23.669990107946468
18,225.87537451325986,19.23883586609111
19,243.99978347569208,16.320449291332903
20,276.3327040629369,14.12393423836224
21,255.04906183696377,11.896635090447267
22,229.4722282211336,14.296507964886407
23,240.55622506575824,16.12573614656313
24,278.38745410051337,19.12582820061517
25,196.26665327627916,24.65130232587661
26,213.6639752989392,25.095649823675817
27,173.05313434309443,28.19629518547808
28,218.461635584798,26.47741425445058
29,190.20344216617355,23.62712557442758
30,227.20976042920356,19.550011901677856
31,178.84874196120202,14.032250508592064
32,221.58437150153225,12.941261555759445
33,204.51818322414533,11.602528122297691
34,212.71648916018157,12.203443074815375
35,217.52723314916847,14.267190286645874
36,265.82050581562544,22.097664759522083
37,218.9990894408939,24.726982185995418
38,190.41828207451908,26.855719129956807
39,239.9824966084844,28.911270817541748
40,263.6586500820341,27.44748183333042
41,211.51494506435392,23.61378943321082
42,273.5528887566948,21.76117752894742
43,217.96863480543195,15.79179201908964
44,247.7168960172505,13.833083258853868
45,244.29366305750423,12.27579917209106
46,245.73892154878348,12.49134989447291
47,282.61431235047274,15.159937642852269
48,192.10650307245976,17.844920124289306
49,198.01734314102828,24.209281213158537
50,211.26152633977387,27.620347677618017
51,231.5001248591241,26.333405491087127
52,200.14959074459506,26.97705007845343
53,262.0255346059559,24.362879003399
54,225.50383054967685,19.802369058005574
55,223.05822151873537,14.752934885272522
56,211.7010173291545,13.956558171255
57,250.79271692176266,10.716263868971172
58,263.7608356677796,14.797178616608036
59,154.6168417176916,14.77611077275416
60,257.17672759355537,20.276526802053755
61,211.3600707879933,23.435919998518315
62,253.64744134077054,25.669002795196675
63,247.39373339921374,29.98004260896881
64,250.6379604004773,25.513513832939974
65,238.98084846896842,23.645830702468423
66,229.20663583104132,21.40742063128885
67,264.6689559147398,15.985884061888948
68,215.40491027908945,13.564159478946616
69,283.06778162482345,12.955444148667333
70,262.8761522341723,14.48539065996939
71,205.6534639144324,17.949132608012658
72,136.62956197301617,19.329253514642676
73,228.96858423523383,23.261987040448904
74,179.5339804767374,26.582887655033318
75,152.83063066208874,28.77696859480705
76,209.0435158970395,28.11493810740864
77,185.9022172681984,23.37915430745423
78,196.51784766644016,22.08656564231685
79,183.21062568764606,14.992522296210083
80,185.68208871882604,11.812615251273138
81,200.2079968424299,11.453636159448816
82,206.6285399406862,13.576700974415846
83,128.2682359859572,15.504212597945768
84,189.58211157303097,21.436608825440345
85,212.18302380803573,23.58028674475639
86,221.53774735608945,28.347794151850632
87,182.32131922465666,30.405744089145504
88,189.73290915455163,28.66858932402529
89,169.61464624636585,25.319763394945035
90,143.1481652363491,19.928759948727357
91,176.01801355199385,16.867381533755815
92,206.6392429646443,14.21024164419247
93,189.34509520589177,12.322648256617578
94,223.7223209836858,13.518581916837013
95,175.08267987869115,17.10687821926269
96,241.9020623112616,19.770640150274104
97,223.59927105416025,23.710266098042453
98,240.40566156173682,26.6899823170524
99,207.6462747382713,27.745708269568595
100,224.81644450419037,27.34192430407188
101,226.84398140198903,23.85374534287875
102,235.24897926180864,19.966638550026616
103,283.1524279764975,15.222871698731456
104,193.67448093546295,13.115996806996089
105,253.12656735698016,11.439567778324804
106,209.67986585949555,14.417246463606109
107,231.81382618452193,13.906478574576346
108,244.17561452901458,19.93676002807185
109,251.45326267305782,23.95938660925631
110,294.8486334584036,27.035417050856665
111,243.6481899321001,27.88499255543103
112,301.4677708242381,27.57065450390788
113,221.1586045217433,24.57075360107944
114,253.84590531029363,19.25020585267612
115,240.79215646203275,16.30885172899236
116,219.5514607213893,12.58502101109727
117,261.8559952726534,12.65788400493534
118,233.5795489152307,12.794585760089728
119,274.50152062862077,15.139785912363378
